X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,W,Y
69,86,4,5,3,0.63,2.62,-1.63,0.52,0.02,-0.06,0.65,-1.26,-0.89,-0.94,-0.03,1.18,2.55,-0.63,-0.87,1,53.8549481980706
34,76,5,1,1,0.27,-0.32,-0.35,-0.18,-0.03,0.93,1.43,0.01,-0.21,0.17,0.55,1.3,-0.81,-0.95,-0.21,1,59.2561785416787
67,53,4,5,1,0.6,-0.42,0.09,-1.63,0.32,1.2,1.03,-1.69,0.82,1.47,-0.56,0.9,1.31,0.11,0.58,1,51.2544100412312
57,82,3,3,3,-1.25,1.07,-0.45,0.68,-1.23,-0.76,-0.95,-0.41,-0.5,0.69,1.16,-0.8,0.25,0.82,-0.62,1,54.3160074455423
28,58,3,2,2,-2.75,-0.4,-0.78,-1.46,2.36,-0.33,0.63,-1.39,0.57,-0.9,-1.42,-0.48,0.36,0.37,0.49,0,43.0964081577354
53,87,4,5,1,1.5,-0.09,-1.12,0.58,2.06,-0.68,0.89,0.46,0.45,2.27,0.52,-1.37,0.44,0.05,1.38,1,57.6658082588344
47,92,3,2,3,-0.05,0.39,0.22,-0.84,0.82,-1.13,-1.91,0.26,-1.09,-0.36,-0.13,1.14,-1.65,1.74,-0.61,1,58.9787981593793
59,92,5,4,3,-0.64,0.15,0.32,0.39,-0.35,-0.34,-1.1,-0.86,0.98,-0.28,-0.27,-0.76,0.42,-1.46,1.13,1,64.5754725808528
47,92,3,2,1,0.06,0.17,0.87,-0.25,-0.09,-0.41,1.62,2.04,-1.29,0.74,-0.31,-0.37,0.68,0.28,-1.06,1,60.5652878376851
74,88,3,3,1,-0.05,0.31,-0.11,-0.62,0.2,0.89,-0.43,0.22,-0.54,-0.15,0.4,-0.4,-0.01,1.4,0.66,1,56.6756412747484
56,93,5,4,1,0.34,1.79,1.7,-1.55,-1.21,0.25,-0.96,0.43,-1.47,-0.31,0,0.26,0.05,-2.29,0.66,1,53.0465456964638
32,88,3,3,2,-1.04,0.44,1.46,-0.36,0.34,-0.04,0.5,1,1.31,0.13,1.08,-0.38,2.18,0.65,1.19,1,58.7346243274771
40,59,3,3,2,0.35,0.76,0.26,1.23,-0.51,0.7,-0.44,1.43,0.53,-1.79,0.77,-2.05,0.6,-0.67,1.37,1,47.3584905243296
74,69,4,5,2,-1.07,-1.75,0.82,0.07,-1.27,-1.24,0.78,-0.43,1.08,0.17,-0.92,0.31,-0.72,-0.68,-0.02,1,55.1084225231138
26,68,4,2,2,-0.16,-1.28,0.57,1.72,-2.21,1.16,-0.35,-0.18,-0.1,-1.73,0.11,0.86,1.43,-0.75,-1.16,1,46.9920696531906
34,86,4,3,2,-0.46,-0.48,-1.29,1.15,-1.48,0.4,-1.43,1.38,-0.77,-0.8,0.07,0.88,-0.2,-0.97,-0.14,1,54.508658438166
42,78,3,2,2,0.3,1.58,0.09,1.22,0.06,-0.38,0.5,-0.73,0.91,-0.21,-0.21,-0.42,1.16,-2.75,0.65,1,50.1463308749605
58,86,3,3,3,0.11,0.4,-0.36,-0.77,-1.09,-0.08,-0.04,-0.22,0.27,-1.04,-0.11,-0.94,0.24,-0.28,1.18,1,56.1735782771578
53,94,3,5,1,1.34,0.62,0.48,0.66,0.21,-0.81,-0.5,1.07,-0.22,0.46,-2.08,2.03,-0.59,1.94,-0.76,1,61.6975379710167
39,75,4,4,3,-0.14,-0.12,1.08,1.46,-0.5,0.29,-0.45,-0.19,-0.33,0.15,-0.72,0.03,0.38,0.44,0.34,1,56.0892382296561
47,86,3,5,3,-0.92,0.53,-0.04,0.6,0.04,-1.79,0.13,0.18,1.01,0.06,1.84,1.89,1.16,1.29,-1.32,1,59.1001708937519
45,57,3,3,2,0.81,-0.05,-1.07,1.21,2.06,-0.25,-2.05,-1.03,1.08,0,-0.5,-0.06,-0.4,2.82,0.41,1,43.2319834006294
50,79,5,2,1,1.1,-0.96,-0.01,0.67,1.81,0.48,1.3,0.82,0.96,1.94,-1.04,-0.08,-1.61,1.04,0.32,1,68.1924163154335
67,85,4,1,1,-0.24,-0.41,-0.68,0,-0.15,0.59,0.53,-1.06,-1.11,-0.12,1.45,-1.38,-0.88,-0.97,-1.17,1,69.83071641841
30,80,3,5,3,-0.43,-0.56,2.43,-0.37,-0.2,0.4,-0.26,-1.15,1.72,1.97,-0.03,1.42,0.51,0.03,-0.64,1,46.9656391494521
29,85,4,3,2,-0.14,-1.97,0.31,-1.48,-1.27,-0.53,1.3,-0.45,0.14,-0.76,-1.96,-1.2,-0.9,1,0.9,1,46.3113807093601
28,69,5,1,2,-1.84,-0.57,1.26,1.05,0.6,1.49,0.52,1.29,-1.41,-1.48,-0.05,-1.14,1.54,0.16,1.13,1,42.2913063336961
25,86,4,1,3,-2.08,0.68,-0.58,1.08,0.28,-0.77,-0.24,-0.93,-1.33,-1.38,-0.31,-0.55,1.9,0.03,0.2,1,54.9986039540158
50,91,4,4,1,-1.03,0.31,0.11,-0.76,-0.16,-1.35,0.52,-0.31,1.58,-0.91,1.04,-0.46,-0.65,-0.03,0.53,1,63.9095916090476
40,83,4,1,1,-3.3,-0.26,-0.65,0.04,2.2,0.15,-0.36,-2.2,-0.33,-1.04,-0.9,0.27,0.03,-0.18,0.98,1,52.5271781159535
34,57,3,3,3,-0.88,-1.33,-1.05,1.72,0.87,0.43,-0.59,-0.31,1,-0.7,0.07,1.2,1.48,-0.25,-0.56,1,38.4375691829474
33,62,2,5,2,0.83,0.4,0.42,-2.11,-1.37,-1.19,2.08,-0.22,0.16,-0.39,0.77,-0.94,0.04,0.83,1.08,1,37.2880062356135
64,90,4,5,2,0.79,-1.2,0.4,0.54,0.64,-0.45,0.93,0.78,-0.32,0.08,-0.73,0.8,0.1,0.48,0.55,1,59.9149658155996
70,87,4,3,1,-0.72,-0.45,-2.25,2.09,1.05,-0.09,0.7,-1.07,-0.55,0.7,-0.87,0.29,0.95,1.52,-0.86,1,59.286795786494
73,97,2,4,2,-1.1,1.71,0.79,-1.21,0.67,-0.46,0.92,-2.19,-1.24,-0.06,-0.49,1.48,-0.61,0.52,0.35,1,60.0082303772847
44,89,4,5,1,0.49,1.38,1.69,-0.45,-2.04,0.13,0.06,-1.27,0.26,0.8,-0.72,-0.94,-0.67,1.78,-1.23,1,62.6879305439495
36,85,4,5,1,-0.87,-1.53,-0.43,-0.11,-0.27,-0.03,0.2,0.08,1.08,-1.28,-1.04,0.27,0.43,-0.48,-0.05,1,56.2759478785636
44,81,3,1,2,1.52,-1.13,-0.15,-0.99,1.32,0.66,0.4,0.96,-0.38,0.23,1.4,-0.96,-1.1,0.11,1.29,1,60.554896733431
59,86,4,1,1,-0.33,0.46,0.28,-2.13,-0.33,1.13,-1.56,-1.1,-0.43,2.23,-0.89,-0.7,2.3,1.24,0.15,1,60.0347667938115
51,95,2,3,2,0.16,-0.06,0.87,1.08,-1.78,-1.89,1.48,-0.22,0.48,0.16,1.36,1.04,-0.07,-0.96,0.61,1,60.6476887385535
64,98,3,5,1,1.13,-0.54,-0.79,1.87,3.26,0.03,-1.49,1.19,-0.7,2.27,0.92,-0.26,1.35,0.84,-0.18,1,71.3370290806249
72,86,5,3,1,-0.73,0.59,-1.04,0.97,-1,-0.24,-2.29,0.47,0.53,0.83,-0.47,-0.36,-0.38,2.2,1.51,1,56.0447733826998
39,85,4,4,2,0.45,0.25,0.26,-1.08,-0.68,-1.08,-0.38,0.18,-0.8,-0.68,0.67,0.91,-1.25,-1.09,-0.75,1,56.1630247111096
74,79,2,2,2,-0.6,1.02,-0.42,0.83,0.28,-0.11,-1.68,0.56,-1.17,-1.17,-0.08,1,0.93,0.67,0.4,1,64.2130815567576
26,88,3,5,2,0.69,-0.18,1.43,-1.36,-0.21,-0.58,-0.22,0.47,0.45,0.03,-0.27,1.14,0.62,-0.1,-2.25,1,48.3624462560171
54,74,5,1,1,-0.72,-0.14,-1.81,0.22,-1.03,-1.94,0.38,0.31,0.46,0.16,0.71,0.24,0.56,0.66,0.74,1,51.1059642713388
55,91,4,3,2,0.15,0.07,-1.25,1.66,0.62,-0.32,-1.06,-0.76,0.56,0.38,-0.17,0.59,-0.46,1.33,0.37,1,51.8783194087806
44,66,4,3,2,0.99,0.28,-1.01,1.34,-2.14,0.46,0.27,0.55,-0.75,-2.04,-0.05,0.35,-0.3,0.71,1.34,1,55.2601141515766
42,87,2,3,2,-0.08,1.09,-0.11,-0.84,0.13,-0.07,1.17,-1.85,0.06,-0.49,1.11,-0.54,-0.13,0.35,0.03,1,57.3559228854837
28,82,2,4,2,-1.38,-0.62,-0.15,-0.42,0.75,-0.35,-0.79,-1.06,-1.82,0.12,0.79,-0.5,0.51,0.69,1.18,1,43.7647933409464
74,74,4,5,3,2.06,-0.47,-0.53,0.3,-0.51,0.54,1.49,-0.06,1.04,0.4,-0.58,0.82,-0.57,-0.58,-2.32,1,64.3858208229124
36,68,3,4,1,-1.13,0.54,0.26,-1.51,0.6,-1.27,0.34,1.69,-1.56,-0.2,0.89,1,0.49,0.75,0.47,1,45.4558149313833
33,85,3,2,2,-1.4,-0.04,-1.23,-0.16,0.08,0.08,-0.94,-0.35,-1.42,-1.09,1.01,2.01,0.93,1.19,-1.63,1,57.6152628104239
46,65,3,5,1,1.81,-1.16,-1.89,-0.05,0.08,1.46,0.69,-0.01,1.27,0.72,0.31,0.24,0.47,-0.95,0.87,1,48.1185626548173
39,91,3,1,2,-0.5,-1,-2.09,0.44,-0.83,-1.23,1.27,1.08,2.14,-0.39,0.23,0.1,-0.96,0.78,1.43,1,48.0257471829973
39,72,3,3,2,-1.64,1.16,0.73,0.22,-1.22,-0.99,0.16,-0.63,0.63,-0.21,-1.26,0.14,0.75,1.05,-0.4,1,48.9558524347261
26,86,2,4,2,-0.91,1.03,-0.23,1.1,-0.78,-1.96,-0.49,-1.18,2.29,1.04,-1.08,0.31,-0.87,1.37,2.52,1,45.7776581291051
42,77,3,3,1,0.07,0.91,0.02,-0.39,-0.47,1,0.21,0.07,-1.23,-0.33,0.41,0.69,-1.88,0.42,-1.22,0,55.1861773044753
31,80,3,2,2,0.31,-0.65,-1.6,1.06,0.13,-0.29,0.49,-0.63,1.05,0.31,0,0.11,0.61,0.49,0.13,1,52.2385267527226
63,78,4,2,3,-1.92,2.34,-0.29,0.78,-0.27,0.48,-0.38,-1.81,-0.26,0.58,1.61,-1.92,0.7,-0.6,0.02,1,65.7184663638074
65,89,4,5,1,-1.52,-0.45,0.03,-0.58,3.79,-0.21,-0.55,0.07,1.59,-0.93,-2.41,1.05,1.85,1.34,-1.32,1,69.9502172079188
46,86,3,2,2,0.84,0.15,0.95,-0.18,-0.32,-1.77,0.54,-0.78,-1.51,-0.44,-1.45,1.45,-0.6,-0.14,-1.37,1,51.9311943669727
70,93,1,3,1,-0.27,-0.16,-2.16,0.41,1.03,0.14,-0.13,0.26,2.46,-1.22,1.59,-0.05,-0.12,-1.51,1.14,1,58.4502769595556
65,93,2,2,1,1.54,0.74,-0.26,-0.15,1.12,0.09,2.11,0.26,0.62,0.37,0.8,-0.58,-0.87,1.68,0.92,1,64.5468570827773
65,65,4,1,3,0.85,0.72,-0.27,0.93,-1.61,-0.11,-1.49,-1.27,-0.16,0.72,-0.61,0.76,1.23,0.42,-0.72,1,54.6661303689731
32,52,3,3,1,-1.08,1.49,1.22,0.41,0.6,0.9,-1.02,-1.4,-0.26,-0.38,-0.84,-0.82,0.31,1.96,0.18,1,41.4404264393778
35,93,3,1,2,-1.57,0.7,-0.86,0.15,0.42,0.29,0.72,0.78,0.11,0.21,0.41,-0.06,1.4,0.51,0.32,1,45.3006610022999
34,99,5,5,2,0.34,-1.19,0.59,-0.88,-0.23,-1.28,1.07,-0.54,-1.18,0.34,-3.01,1.13,-0.65,-0.27,0.15,1,59.5569101793166
73,91,4,4,1,-0.58,-1.44,-0.49,-0.07,1,-0.44,1.5,-1.78,-0.52,-0.23,0.05,1.15,-1.11,1.11,0.21,1,74.4783773519947
26,86,3,2,1,0.49,-0.62,-1.39,0.77,-0.72,-0.7,-0.48,-0.51,0.91,1.9,-0.6,-0.35,-1.45,-0.54,1.28,1,53.7930409026319
33,95,5,2,1,-2.58,0,-1.01,-1.03,0.94,0.5,-1.64,0.18,0.4,1.07,-0.61,-0.18,-0.16,1.4,0.93,1,62.2029035972398
70,88,4,1,3,1.27,-1.58,0.16,-0.7,-0.66,-0.6,1.8,2,0.49,0.18,-0.36,-0.49,0.4,0.91,-0.34,1,61.5219530030303
34,79,2,4,3,0.5,0.5,0.75,0.28,0.41,1.19,-0.27,-0.29,-1.65,-1.37,0.09,1.33,-0.12,0.09,-0.38,0,51.329322311358
47,80,2,5,1,-2.28,-0.19,-0.33,1.01,0.06,-0.09,-1.08,0.55,0.33,-0.05,-2.78,0.75,1.28,0.18,0.82,1,59.8147901824338
74,87,4,3,2,0.15,1.39,0.45,-0.48,-0.03,0.9,-0.8,0.63,-0.68,1.14,0.54,-1.07,-1.52,-0.01,-0.86,1,74.6898932839428
59,80,2,1,1,-1.99,0.08,-0.71,-0.7,-2.47,0.7,2.22,0.3,-0.76,-0.34,0,-0.13,0.68,-1.91,-0.47,1,61.0492533098868
75,79,4,2,2,0.29,-0.33,-1.04,0.19,-1.38,-1.1,0.35,2.01,1.24,0.32,-0.28,-0.05,-1.8,0.87,0.75,1,58.6461431681836
36,89,4,2,2,-0.27,-1.09,1.56,0.28,2.01,1.87,-0.28,1.36,-0.19,1.08,-0.23,-1.55,0.14,-0.87,-0.17,1,48.893479351095
27,94,4,2,2,0.93,1.18,0.43,0.48,0.68,0.64,-0.4,1.42,1.52,-0.34,0.44,0.41,-0.8,-0.3,-0.28,1,51.7621403716021
70,83,3,1,3,-0.48,-0.33,-1.06,1.2,-0.34,0.51,0.04,0.39,0.61,1.58,0.16,-1.17,0.18,-1.67,-0.64,1,59.5293216853083
54,91,4,2,2,-0.18,-0.16,0.15,-2.4,0.06,0.22,1.65,0.04,-0.28,1.62,-1.36,1.48,0,1.19,1.12,1,64.3174521881438
66,82,3,3,2,-0.4,-0.37,0.48,0.96,-0.88,0.44,-0.11,0.52,-0.2,0.46,0.16,-0.22,-0.4,-1.01,-0.24,1,50.6339858984103
33,86,3,4,1,-0.24,-0.05,-0.09,1.19,0.05,-2.08,0.65,2.08,-0.27,-0.95,-0.57,0.16,-0.93,-1.05,-0.39,1,50.2902955421147
74,94,3,4,2,0.27,0.57,0.46,-0.66,-0.45,1.62,-0.46,-0.52,0.57,-1.22,0.51,1.59,1.01,0.31,0.35,1,75.3292939691536
74,72,4,5,2,-0.26,-0.39,-1.51,0.69,0.14,-1.4,-0.75,0.25,0.17,0.1,-2.02,-1.44,0.63,0.95,0.18,1,62.6539484413295
50,88,3,4,2,0.29,-1.32,-0.11,-1.37,0.32,-0.18,-0.54,-1.52,2.04,-0.76,-0.24,-0.51,-0.44,0.25,1.1,1,55.7255555191367
52,94,3,3,1,-0.66,0.66,-1.11,0.49,-1.12,-0.99,1.22,-1.85,-1.61,0.84,-1.4,-0.51,-1.45,0.52,1.62,1,60.2017157423827
62,60,4,1,2,1.03,0.84,0.31,0.9,-0.91,0.17,0.4,1.15,0.23,0.82,-1.35,-0.67,0.49,0.03,0.42,1,60.8630328571776
63,72,4,5,1,-2.14,-0.32,1.62,-0.81,-0.28,1.48,-0.41,1.13,1.11,1.06,-1.64,1.62,0.81,-1.71,0.8,1,57.8199342402851
48,91,4,4,1,-0.82,0.98,0.45,1.71,-0.14,1.06,1.72,-1.56,-0.68,-1.35,-0.52,2.48,-1.58,0.43,0.13,1,62.9908390531403
39,93,4,3,2,-3.06,1.88,-2.7,-1.67,-0.57,0.51,1.15,0.26,0.89,-0.37,0.2,-0.16,0.02,-0.48,-0.57,1,60.9337290921421
50,91,4,4,1,0.12,-0.95,-0.6,0.23,3.01,-0.18,1.94,-0.88,1.13,-0.18,0.19,0.02,0.06,-0.85,-1.03,1,62.8164823346026
39,91,4,4,3,1.09,-0.42,2.11,0.1,-0.65,-1.48,-0.57,-1.79,0.13,0.14,-0.58,-1.01,0.57,-0.4,0.2,1,59.561640564639
46,74,3,1,2,0.84,-0.48,-0.87,-1.11,0.04,-0.06,-0.9,0.82,-0.5,0.33,-0.18,1.87,1.74,-0.05,-0.32,1,59.8543217608297
30,86,4,2,1,-0.75,0.8,-0.04,-1.38,-0.08,-0.57,0.11,0.34,2.15,0.55,0.82,-0.18,1.54,1.32,-1.7,1,55.6402807931831
68,92,5,1,2,0.02,1.51,-0.43,0.98,-0.51,-0.88,0.54,0.89,0.64,1.41,-1.21,-0.08,-0.67,0.05,-1.17,1,70.4905186954713
72,90,3,3,2,-0.64,1.31,1.31,-0.72,0.9,-0.24,-0.71,-1.67,-0.57,0.82,0.63,0.18,-0.49,0.3,0.84,1,68.1169221975749
71,93,5,4,2,-1.08,0.16,-0.51,1.66,0.52,-1.22,0.26,-1.43,-0.45,0.9,0.53,1.14,-1.22,0,-0.46,1,66.6060664376581
54,62,2,3,2,-0.99,0.64,-0.29,-1.08,-0.75,-0.42,1.5,-0.93,-0.79,-1.13,-1.21,1.23,-0.16,1.04,0.71,1,54.8148389665372
40,97,2,3,2,-0.47,-0.35,0.77,-0.68,-0.27,1.73,1.83,0.47,0.08,-0.22,-0.46,-0.87,-1.08,0.72,-0.66,1,66.3193988381592
63,96,3,5,1,-0.58,-0.74,0.7,-1.79,-1.74,-1.28,0.86,-0.38,0.33,-0.03,-0.71,-0.72,0.63,1.88,1.52,1,60.9783868245938
39,89,3,4,3,-0.03,-0.61,1.42,-0.34,0.48,-0.06,-0.35,-0.51,-0.13,-0.14,1.11,-1.21,-0.9,-0.33,1.8,1,58.8021916673168
61,97,4,3,1,0.41,-1.09,-1.18,0.71,-1.21,-2.01,-0.35,-0.63,0.53,-0.71,0.25,0.12,0.46,-1.48,0.51,1,63.9763204837058
33,75,3,1,1,-0.16,3.04,-1.61,-0.91,1.25,-1.18,0.44,-0.74,-0.08,-0.06,-2.98,-0.45,0.3,-0.4,-0.5,1,48.4134757511012
51,90,3,5,2,0.03,0.47,-1.24,0.97,0.6,-0.06,0.34,-0.75,0.5,0.47,-1.73,0.17,-1.27,-1.34,0.25,1,60.9419034936568
32,80,5,3,1,0.85,1.95,0.96,-0.64,1.16,1.67,0.7,-0.73,0.02,0.36,0.93,0.03,0.76,-0.69,-0.21,1,49.8739449533204
34,92,3,3,1,-1.76,-0.8,0.98,-1.03,-1.78,-0.39,2.02,-0.66,0,0.26,-0.84,-0.65,0.4,1.3,0.45,1,57.7063071697284
40,97,3,2,2,-0.61,-0.01,0.24,0.21,-0.85,0.66,-0.23,-0.58,0.71,-1.2,-0.78,-0.78,1.54,-0.73,0.82,1,44.8445834294686
74,65,3,2,2,-0.74,-1.09,-0.32,1.86,0.11,0.18,-0.91,-0.26,-0.48,0.41,0.11,-2.02,0.5,1.58,-1.19,1,62.2290428745739
27,74,3,2,2,-0.8,1.91,-0.22,0.85,-0.4,-0.04,-0.31,-1.37,0.74,-0.56,-1.67,0.92,-1.02,-0.5,-0.33,0,52.7351535476461
53,73,3,2,2,0.33,0.23,2.29,0.08,0.25,-0.01,-1.78,1.04,-0.77,-1.48,-0.25,-0.18,1.13,-0.67,-0.12,0,53.2273455276629
28,88,3,1,3,-0.34,-0.62,-0.27,2.32,0.58,1.23,0.61,-0.15,-1.07,1.64,-0.06,-1.87,1.38,1.43,0.62,0,57.9920229591529
67,91,5,2,3,0.52,2.05,-0.27,-0.76,-0.19,0.34,-0.15,-0.38,1.62,0.57,0.19,1.3,0.86,-0.46,-0.77,1,70.5916426040125
48,75,3,2,2,0.78,-0.43,1.21,-1.43,0.12,-1,2.16,-0.07,-1.88,-1.37,2.06,1.01,-1.51,-0.25,-0.72,1,45.5535557829994
44,83,4,4,1,-1.83,-0.72,-0.06,-0.23,-0.43,-0.87,2.3,-0.48,-0.97,0.68,-0.01,1.31,-0.47,-0.51,-0.05,1,57.5107853889241
72,94,4,4,2,0.73,-0.66,-0.28,0.21,0.98,1.42,0.44,-0.4,0.4,-1.66,-0.56,2.87,-0.79,1.29,0.75,1,62.9552395775972
45,96,3,3,1,-0.94,0.71,-1.34,0.48,0.66,-0.47,-0.56,-0.69,0.48,0.69,-0.84,-1.2,0.47,-1.44,-0.54,1,62.3506011097444
35,96,4,5,2,-0.29,0.28,0.59,-1.51,0.94,-0.27,-0.96,-0.61,0.49,0.46,1.53,-0.72,1.01,1.6,-0.72,1,61.2201224197657
50,81,3,5,2,-0.4,0.55,0.71,-0.73,-2.14,0.34,-2.97,0.87,-0.1,0.01,-2.69,0.95,0.18,-0.1,0.52,1,60.2278394988938
66,68,2,1,3,0.47,-0.15,0.33,2.56,-1.81,0.65,0.2,1.54,-0.13,-1.21,-0.13,-0.06,-1.68,0.8,-0.22,1,53.4373692208826
37,85,4,3,2,0.64,0.86,0.76,0.08,-0.21,-0.82,-0.51,-0.59,-0.1,0.58,0.07,2.32,-1.38,-1.2,-0.8,1,56.3434595978346
46,74,2,2,1,0.15,0.04,0.36,1.5,-0.36,-0.84,0,0.92,-0.34,-0.61,0.65,0.44,0.88,-0.48,0.13,0,48.7804807425095
54,92,4,3,1,1.38,0.51,-1.37,-1.29,-0.1,0.41,0.79,0.57,-0.35,0.71,0.04,0.33,1.23,3.22,0.15,1,64.5796216747708
74,94,4,5,2,1.2,-1.97,0.15,-0.96,-2.02,0.52,0.68,-1.07,0.03,0.1,1.45,-0.29,-0.75,1.15,1.15,1,73.8729011692439
39,85,3,1,3,-0.61,-0.83,-0.32,-0.38,1.06,1.07,1.56,-1.7,-0.14,-0.49,0.33,-1.76,0.24,-0.12,-1.36,1,53.9016596129397
53,95,3,5,3,-0.36,-0.21,-0.06,-0.14,-0.86,-0.78,0.18,-0.79,0.45,0.1,0.54,-0.59,-1.74,-0.89,-0.18,1,66.0518666498563
36,78,3,5,2,1.47,0.13,-0.47,0.51,-0.19,1.59,-2.21,2.19,0.97,-0.89,0.48,-0.02,-0.64,0.24,0.07,1,47.0772374787859
68,68,3,5,2,0.18,0,-0.63,0.55,0.62,-0.22,-1.57,-1.62,-0.97,0.94,-0.39,0.31,-0.74,-0.73,-0.3,1,61.1208122094431
33,92,3,2,2,0.27,1.13,0.89,0.16,-0.75,0.88,-0.42,0.83,-0.04,0.23,-0.37,0.43,-1.41,-0.79,1.72,1,48.6505485478827
66,79,2,3,3,0.36,1.67,1.2,-1.19,0.97,-0.16,0.76,1.25,-0.58,1.62,-1.74,-0.86,0.38,0.3,1.23,1,57.9250464757529
69,95,4,5,1,-0.06,-0.61,-0.36,1.8,-1.05,-0.43,0.13,0.68,1.05,0.9,-0.7,-0.05,0.86,0.1,0.6,1,62.8080671831916
68,87,3,5,2,-0.07,-0.76,1.53,-1.02,-0.27,-0.14,0.01,-1.16,-0.12,-0.94,-1.67,-1.44,-0.08,0.27,0.98,1,68.1214231054594
54,76,4,4,3,0.01,-1.48,0.63,-1.86,-0.81,0.45,0.14,2.63,-0.36,-0.32,1,0.25,-1,0.52,0.61,1,55.8122815079519
35,56,5,1,1,-0.19,-0.74,0.3,2.36,1.37,0.79,-0.64,-0.44,-2.48,1.02,0.99,-2.16,-0.82,0.44,0.5,1,52.4717750752768
28,77,4,1,3,0.39,-0.09,1.09,-0.47,1.17,0.11,-0.37,2.21,0.69,1.52,-1.7,0.96,1.31,0.12,1.83,1,42.6067480145949
28,60,2,2,1,1.42,1.22,0.16,1.22,1.16,0.49,2.55,0.06,1.17,0.32,0.19,-0.07,-0.42,-0.57,0.79,0,45.6952063377864
61,69,3,1,1,-0.57,2.12,1.33,1.04,0.82,-1.13,-0.51,0.51,0.63,0.51,0.23,0.29,1.42,0.72,1.31,1,54.0808019201072
74,87,3,3,2,-1.45,-2.15,1.11,0.86,0.35,-1.06,1.13,1.64,-1.38,0.01,-1.31,0.31,0.86,1.19,-1.02,1,65.5728827730937
32,96,5,2,2,0.56,-1.1,-0.47,-0.61,-0.35,-0.22,-0.57,0.34,-0.29,1.27,-0.03,1.53,0.56,-0.08,-0.52,0,57.6310225451567
72,76,3,4,3,0.46,1.17,0.16,-0.22,0.59,0.87,-0.66,-1.56,0.59,-0.45,0.52,1.23,1.06,-0.49,0.73,0,57.2779580740763
43,92,4,1,1,0.65,0.81,0.86,-0.88,-1.03,-1.6,0.18,1.08,-2.99,1.41,-0.24,-0.4,-0.67,0.59,-0.45,0,64.3567780368178
67,88,2,4,1,0.16,1.28,0.86,-0.4,1.09,-0.22,1.36,1.59,0.81,1.27,-1.6,0.81,-1.04,-1.98,0.98,1,62.1149358610145
29,91,3,5,2,0.88,-1.64,0.6,-0.77,-1,-0.7,0.68,-0.24,0.28,-1.8,-0.18,0.75,1.65,0.4,0.46,1,52.5997606655469
53,87,5,1,1,0.57,-0.06,0.85,-0.97,-0.76,-0.38,1.44,-1.3,-0.15,0.97,-0.31,-1.1,-0.3,-0.74,-1.75,1,66.4528985464816
36,75,2,3,1,-0.61,0.96,0.4,-0.14,-0.23,0.61,-0.1,0.19,-2.7,-0.82,-0.29,-0.19,0.47,-0.17,0.05,1,51.2493585812939
28,81,4,4,1,-0.01,-0.84,-0.76,-0.12,-1.2,-0.47,-0.28,-1.39,-0.95,-1.53,1.18,0.3,-0.65,-0.05,-0.15,1,42.6146283921894
56,99,3,3,2,0.51,-1.54,-0.43,-0.57,0.3,-1.7,-1.61,-2.08,0.06,-0.15,-2.19,0.58,-1.33,0,-1.86,1,61.3204316757849
47,87,4,5,1,0.68,0.34,0.41,1.79,-1.07,0.41,0.31,-0.25,0.76,0.33,0.59,0.51,0.55,-0.29,-1.42,1,50.9263309611135
33,98,4,1,2,0.19,-1.89,2.16,1.62,-1.17,0.68,-2,-0.14,0.11,1,-2.98,0.51,-0.49,-0.04,1.41,1,53.100547860634
45,95,3,5,3,0.36,-2.11,-0.2,1.26,-0.88,0.69,-1.28,0.86,0.99,1.16,0.45,0.38,0.62,0.26,1.05,1,63.2431181508112
48,79,3,2,2,1.89,-0.93,-1.18,-1.88,0.05,1.9,0.1,0.27,0.33,-0.53,-0.35,-1.47,1.54,1.44,-1.54,1,61.7008268026926
53,98,2,4,3,-1.43,1.15,0.49,2.5,-0.87,1.73,-0.93,-1.13,-1.48,-0.36,-0.12,-0.28,-1.01,-0.6,0.59,1,67.3842128548027
55,88,3,5,2,-0.09,1.24,1.25,0.62,1.25,0.24,0.45,-1.08,-0.61,0.93,1.89,-0.34,0.36,-0.27,-0.22,1,60.0421646790955
58,86,4,5,2,-0.23,0.05,0.82,-0.78,0.23,1.9,-0.52,0.8,0.7,-1.83,-0.5,0.21,0.94,0.83,-0.85,1,65.8094263295405
41,89,3,3,1,0.2,-0.34,0.63,0.92,-0.25,-0.66,1.26,1.01,1.66,-0.44,0.25,1.28,-0.77,-0.48,-0.08,1,53.9265986694388
40,82,4,1,3,1.23,0.73,0.52,1.72,0.3,-0.92,-0.45,0.07,0.5,0.09,0.86,0.18,-0.54,2.5,-2.11,1,48.4725774822859
30,89,5,3,1,-1.25,-0.67,-0.38,-1.43,0.24,0.39,-1.58,1.42,1.53,-1.61,1.04,-1.59,-1.72,-1,-1.54,1,59.9437146122486
50,82,4,5,2,0.81,-0.64,-1.5,0.72,0.02,1.68,-1.91,0.89,1.32,1.44,1.21,0.47,-0.94,-0.96,-1.51,1,59.6995210607191
75,77,5,3,2,0.11,-0.8,0.26,1.72,-0.85,0.44,0.29,0.62,-0.9,1.29,-0.62,-0.38,0.14,0.84,0.35,1,68.8472072417552
54,71,4,5,1,0.74,0.73,-1.82,0.53,-0.35,-0.24,1.68,1.53,0.33,0.62,1.12,0.91,0.81,0.57,0.42,1,51.6729889561266
